wdpa_id,taxon_class,vulnerable_species,non_vulnerable_species,total_species
36455,Amphibian,1,21,22
36455,Bird,42,292,334
36455,Mammal,5,70,75
36455,Reptile,5,39,44
36455,fw_fish,30,46,76
36456,Amphibian,1,24,25
36456,Bird,37,290,327
36456,Mammal,3,77,80
36456,Reptile,5,39,44
36456,fw_fish,31,47,78
36457,Amphibian,1,14,15
36457,Bird,42,297,339
36457,Mammal,6,63,69
36457,Reptile,5,31,36
36457,fw_fish,30,46,76
36458,Amphibian,1,16,17
36458,Bird,42,294,336
36458,Mammal,6,68,74
36458,Reptile,5,32,37
36458,fw_fish,30,46,76
36459,Amphibian,2,16,18
36459,Bird,41,291,332
36459,Mammal,7,69,76
36459,Reptile,5,36,41
36459,fw_fish,30,46,76
36460,Amphibian,1,14,15
36460,Bird,42,300,342
36460,Mammal,6,67,73
36460,Reptile,5,33,38
36460,fw_fish,31,52,83
36461,Amphibian,1,24,25
36461,Bird,34,292,326
36461,Mammal,3,74,77
36461,Reptile,5,41,46
36461,fw_fish,8,21,29
36462,Amphibian,1,25,26
36462,Bird,34,294,328
36462,Mammal,4,75,79
36462,Reptile,4,40,44
36462,fw_fish,8,21,29
36463,Amphibian,3,25,28
36463,Bird,33,293,326
36463,Mammal,4,80,84
36463,Reptile,4,41,45
36463,fw_fish,8,21,29
36464,Amphibian,2,25,27
36464,Bird,33,291,324
36464,Mammal,4,78,82
36464,Reptile,4,40,44
36464,fw_fish,8,21,29
36465,Amphibian,2,25,27
36465,Bird,33,292,325
36465,Mammal,4,81,85
36465,Reptile,4,41,45
36465,fw_fish,8,21,29
36466,Amphibian,2,25,27
36466,Bird,32,293,325
36466,Mammal,4,77,81
36466,Reptile,4,40,44
36466,fw_fish,8,21,29
36467,Amphibian,2,25,27
36467,Bird,32,295,327
36467,Mammal,4,78,82
36467,Reptile,5,41,46
36467,fw_fish,8,21,29
36468,Amphibian,2,25,27
36468,Bird,34,294,328
36468,Mammal,3,76,79
36468,Reptile,5,42,47
36468,fw_fish,8,21,29
36469,Amphibian,2,25,27
36469,Bird,33,289,322
36469,Mammal,4,78,82
36469,Reptile,4,40,44
36469,fw_fish,8,21,29
36470,Amphibian,2,25,27
36470,Bird,33,288,321
36470,Mammal,4,78,82
36470,Reptile,4,40,44
36470,fw_fish,8,21,29
36471,Amphibian,2,25,27
36471,Bird,34,289,323
36471,Mammal,3,78,81
36471,Reptile,4,43,47
36471,fw_fish,8,21,29
36472,Amphibian,1,24,25
36472,Bird,35,319,354
36472,Mammal,2,77,79
36472,Reptile,5,45,50
36472,fw_fish,9,19,28
36473,Amphibian,1,24,25
36473,Bird,35,311,346
36473,Mammal,2,77,79
36473,Reptile,5,45,50
36473,fw_fish,8,16,24
36474,Amphibian,2,25,27
36474,Bird,32,327,359
36474,Mammal,3,82,85
36474,Reptile,4,47,51
36474,fw_fish,9,22,31
36475,Amphibian,2,23,25
36475,Bird,32,316,348
36475,Mammal,3,81,84
36475,Reptile,4,45,49
36475,fw_fish,8,22,30
36476,Amphibian,2,25,27
36476,Bird,32,311,343
36476,Mammal,3,83,86
36476,Reptile,4,44,48
36476,fw_fish,8,23,31
36477,Amphibian,2,25,27
36477,Bird,32,307,339
36477,Mammal,3,81,84
36477,Reptile,4,43,47
36477,fw_fish,7,19,26
36478,Amphibian,2,25,27
36478,Bird,32,309,341
36478,Mammal,3,81,84
36478,Reptile,4,43,47
36478,fw_fish,8,23,31
36479,Amphibian,2,25,27
36479,Bird,32,312,344
36479,Mammal,4,81,85
36479,Reptile,4,45,49
36479,fw_fish,8,22,30
36480,Amphibian,2,25,27
36480,Bird,30,309,339
36480,Mammal,4,82,86
36480,Reptile,4,44,48
36480,fw_fish,9,24,33
36481,Amphibian,2,25,27
36481,Bird,28,308,336
36481,Mammal,4,85,89
36481,Reptile,4,44,48
36481,fw_fish,8,22,30
36482,Amphibian,2,25,27
36482,Bird,29,308,337
36482,Mammal,4,84,88
36482,Reptile,4,44,48
36482,fw_fish,8,22,30
36483,Amphibian,2,25,27
36483,Bird,29,309,338
36483,Mammal,3,80,83
36483,Reptile,4,44,48
36483,fw_fish,7,19,26
36484,Amphibian,2,25,27
36484,Bird,30,310,340
36484,Mammal,3,81,84
36484,Reptile,4,44,48
36484,fw_fish,8,23,31
36485,Amphibian,2,25,27
36485,Bird,30,308,338
36485,Mammal,3,80,83
36485,Reptile,4,43,47
36485,fw_fish,7,19,26
36486,Amphibian,2,25,27
36486,Bird,31,306,337
36486,Mammal,3,80,83
36486,Reptile,4,43,47
36486,fw_fish,7,19,26
36487,Amphibian,2,24,26
36487,Bird,31,306,337
36487,Mammal,3,80,83
36487,Reptile,4,43,47
36487,fw_fish,7,19,26
36488,Amphibian,2,24,26
36488,Bird,32,306,338
36488,Mammal,3,80,83
36488,Reptile,4,43,47
36488,fw_fish,7,19,26
36489,Amphibian,2,24,26
36489,Bird,33,303,336
36489,Mammal,3,82,85
36489,Reptile,4,44,48
36489,fw_fish,7,19,26
36490,Amphibian,2,24,26
36490,Bird,33,305,338
36490,Mammal,3,82,85
36490,Reptile,4,44,48
36490,fw_fish,7,19,26
36491,Amphibian,2,25,27
36491,Bird,33,305,338
36491,Mammal,3,82,85
36491,Reptile,4,44,48
36491,fw_fish,7,19,26
36492,Amphibian,2,25,27
36492,Bird,33,305,338
36492,Mammal,3,82,85
36492,Reptile,4,44,48
36492,fw_fish,7,19,26
36493,Amphibian,2,25,27
36493,Bird,33,304,337
36493,Mammal,3,81,84
36493,Reptile,4,44,48
36493,fw_fish,7,19,26
36494,Amphibian,1,24,25
36494,Bird,35,312,347
36494,Mammal,3,80,83
36494,Reptile,4,44,48
36494,fw_fish,7,19,26
36495,Amphibian,1,23,24
36495,Bird,33,302,335
36495,Mammal,3,77,80
36495,Reptile,4,42,46
36495,fw_fish,7,19,26
36496,Amphibian,1,23,24
36496,Bird,34,304,338
36496,Mammal,3,78,81
36496,Reptile,4,42,46
36496,fw_fish,7,19,26
36497,Amphibian,1,23,24
36497,Bird,34,303,337
36497,Mammal,3,74,77
36497,Reptile,4,41,45
36497,fw_fish,7,19,26
36498,Amphibian,1,23,24
36498,Bird,34,302,336
36498,Mammal,3,74,77
36498,Reptile,5,38,43
36498,fw_fish,7,19,26
36499,Amphibian,1,24,25
36499,Bird,35,297,332
36499,Mammal,3,74,77
36499,Reptile,5,37,42
36499,fw_fish,7,19,26
36500,Amphibian,1,24,25
36500,Bird,34,296,330
36500,Mammal,4,74,78
36500,Reptile,4,40,44
36500,fw_fish,7,19,26
36501,Amphibian,1,25,26
36501,Bird,33,296,329
36501,Mammal,4,78,82
36501,Reptile,4,40,44
36501,fw_fish,8,20,28
36502,Amphibian,1,25,26
36502,Bird,33,293,326
36502,Mammal,4,79,83
36502,Reptile,4,40,44
36502,fw_fish,8,20,28
36503,Amphibian,2,25,27
36503,Bird,33,298,331
36503,Mammal,4,80,84
36503,Reptile,4,42,46
36503,fw_fish,8,20,28
36504,Amphibian,2,25,27
36504,Bird,33,304,337
36504,Mammal,3,81,84
36504,Reptile,4,44,48
36504,fw_fish,7,19,26
36505,Amphibian,2,24,26
36505,Bird,32,302,334
36505,Mammal,3,81,84
36505,Reptile,4,44,48
36505,fw_fish,7,19,26
36506,Amphibian,3,25,28
36506,Bird,30,300,330
36506,Mammal,4,84,88
36506,Reptile,4,44,48
36506,fw_fish,8,22,30
36507,Amphibian,3,25,28
36507,Bird,30,298,328
36507,Mammal,4,84,88
36507,Reptile,4,43,47
36507,fw_fish,8,22,30
36508,Amphibian,3,25,28
36508,Bird,29,298,327
36508,Mammal,4,83,87
36508,Reptile,4,43,47
36508,fw_fish,7,21,28
36509,Amphibian,3,25,28
36509,Bird,30,296,326
36509,Mammal,4,81,85
36509,Reptile,4,43,47
36509,fw_fish,8,22,30
36511,Amphibian,2,25,27
36511,Bird,28,309,337
36511,Mammal,4,85,89
36511,Reptile,4,44,48
36511,fw_fish,8,22,30
36512,Amphibian,2,25,27
36512,Bird,35,349,384
36512,Mammal,3,86,89
36512,Reptile,5,57,62
36512,fw_fish,15,25,40
36513,Amphibian,2,24,26
36513,Bird,36,352,388
36513,Mammal,3,94,97
36513,Reptile,4,55,59
36513,fw_fish,15,25,40
36514,Amphibian,3,24,27
36514,Bird,38,356,394
36514,Mammal,3,96,99
36514,Reptile,5,60,65
36514,fw_fish,17,29,46
36515,Amphibian,3,24,27
36515,Bird,37,351,388
36515,Mammal,3,93,96
36515,Reptile,5,58,63
36515,fw_fish,15,25,40
36517,Amphibian,3,25,28
36517,Bird,37,351,388
36517,Mammal,3,95,98
36517,Reptile,5,59,64
36517,fw_fish,8,16,24
36518,Amphibian,2,24,26
36518,Bird,35,350,385
36518,Mammal,3,92,95
36518,Reptile,4,55,59
36518,fw_fish,8,16,24
36519,Amphibian,2,24,26
36519,Bird,35,343,378
36519,Mammal,3,90,93
36519,Reptile,4,54,58
36519,fw_fish,17,29,46
36520,Amphibian,2,24,26
36520,Bird,35,342,377
36520,Mammal,3,87,90
36520,Reptile,4,53,57
36520,fw_fish,15,25,40
36521,Amphibian,2,24,26
36521,Bird,35,343,378
36521,Mammal,3,90,93
36521,Reptile,4,54,58
36521,fw_fish,8,16,24
36522,Amphibian,2,24,26
36522,Bird,33,336,369
36522,Mammal,3,86,89
36522,Reptile,4,52,56
36522,fw_fish,8,16,24
36523,Amphibian,2,24,26
36523,Bird,34,336,370
36523,Mammal,3,86,89
36523,Reptile,4,52,56
36523,fw_fish,8,16,24
36524,Amphibian,2,24,26
36524,Bird,34,335,369
36524,Mammal,3,86,89
36524,Reptile,4,51,55
36524,fw_fish,8,16,24
36525,Amphibian,2,25,27
36525,Bird,35,331,366
36525,Mammal,3,85,88
36525,Reptile,4,51,55
36525,fw_fish,8,16,24
36526,Amphibian,2,24,26
36526,Bird,34,331,365
36526,Mammal,3,84,87
36526,Reptile,4,51,55
36526,fw_fish,8,16,24
36527,Amphibian,2,24,26
36527,Bird,34,335,369
36527,Mammal,3,84,87
36527,Reptile,4,52,56
36527,fw_fish,8,16,24
36528,Amphibian,2,25,27
36528,Bird,34,335,369
36528,Mammal,3,84,87
36528,Reptile,4,51,55
36528,fw_fish,8,16,24
36529,Amphibian,2,25,27
36529,Bird,34,340,374
36529,Mammal,2,82,84
36529,Reptile,5,50,55
36529,fw_fish,15,25,40
36530,Amphibian,1,25,26
36530,Bird,32,329,361
36530,Mammal,2,77,79
36530,Reptile,5,47,52
36530,fw_fish,15,25,40
36531,Amphibian,1,25,26
36531,Bird,33,335,368
36531,Mammal,2,81,83
36531,Reptile,5,49,54
36531,fw_fish,9,18,27
36532,Amphibian,2,24,26
36532,Bird,32,329,361
36532,Mammal,2,80,82
36532,Reptile,4,48,52
36532,fw_fish,9,19,28
36533,Amphibian,1,24,25
36533,Bird,32,328,360
36533,Mammal,2,79,81
36533,Reptile,4,45,49
36533,fw_fish,9,19,28
36534,Amphibian,3,27,30
36534,Bird,35,334,369
36534,Mammal,5,100,105
36534,Reptile,4,56,60
36534,fw_fish,13,31,44
36535,Amphibian,1,24,25
36535,Bird,35,340,375
36535,Mammal,2,81,83
36535,Reptile,5,51,56
36535,fw_fish,9,18,27
36536,Amphibian,3,25,28
36536,Bird,34,351,385
36536,Mammal,3,83,86
36536,Reptile,4,57,61
36536,fw_fish,12,23,35
36537,Amphibian,3,24,27
36537,Bird,35,344,379
36537,Mammal,3,87,90
36537,Reptile,4,57,61
36537,fw_fish,9,15,24
36538,Amphibian,3,24,27
36538,Bird,37,344,381
36538,Mammal,3,85,88
36538,Reptile,4,57,61
36538,fw_fish,14,22,36
36539,Amphibian,3,24,27
36539,Bird,35,345,380
36539,Mammal,3,87,90
36539,Reptile,4,57,61
36539,fw_fish,9,15,24
36540,Amphibian,3,24,27
36540,Bird,35,343,378
36540,Mammal,3,87,90
36540,Reptile,5,57,62
36540,fw_fish,8,15,23
36541,Amphibian,3,24,27
36541,Bird,37,351,388
36541,Mammal,3,93,96
36541,Reptile,5,58,63
36541,fw_fish,17,30,47
36542,Amphibian,3,24,27
36542,Bird,39,351,390
36542,Mammal,3,94,97
36542,Reptile,5,60,65
36542,fw_fish,17,30,47
36544,Amphibian,3,25,28
36544,Bird,40,348,388
36544,Mammal,4,98,102
36544,Reptile,5,60,65
36544,fw_fish,15,25,40
36545,Amphibian,3,25,28
36545,Bird,39,352,391
36545,Mammal,4,98,102
36545,Reptile,5,61,66
36545,fw_fish,17,30,47
36546,Amphibian,3,25,28
36546,Bird,40,349,389
36546,Mammal,4,97,101
36546,Reptile,5,60,65
36546,fw_fish,8,15,23
36547,Amphibian,3,25,28
36547,Bird,39,349,388
36547,Mammal,3,97,100
36547,Reptile,5,60,65
36547,fw_fish,8,15,23
36548,Amphibian,3,25,28
36548,Bird,39,344,383
36548,Mammal,3,94,97
36548,Reptile,5,59,64
36548,fw_fish,8,15,23
36551,Amphibian,3,25,28
36551,Bird,41,342,383
36551,Mammal,3,93,96
36551,Reptile,5,57,62
36551,fw_fish,12,15,27
36552,Amphibian,3,24,27
36552,Bird,36,342,378
36552,Mammal,3,89,92
36552,Reptile,5,59,64
36552,fw_fish,8,15,23
36553,Amphibian,3,24,27
36553,Bird,36,346,382
36553,Mammal,3,82,85
36553,Reptile,4,57,61
36553,fw_fish,9,15,24
36555,Amphibian,3,24,27
36555,Bird,34,325,359
36555,Mammal,3,95,98
36555,Reptile,3,56,59
36555,fw_fish,11,16,27
36556,Amphibian,4,25,29
36556,Bird,38,327,365
36556,Mammal,3,97,100
36556,Reptile,3,58,61
36556,fw_fish,12,19,31
36557,Amphibian,3,23,26
36557,Bird,38,329,367
36557,Mammal,3,94,97
36557,Reptile,4,53,57
36557,fw_fish,11,16,27
36558,Amphibian,3,24,27
36558,Bird,37,339,376
36558,Mammal,3,80,83
36558,Reptile,4,55,59
36558,fw_fish,9,16,25
36559,Amphibian,3,23,26
36559,Bird,37,341,378
36559,Mammal,3,79,82
36559,Reptile,4,56,60
36559,fw_fish,9,15,24
36560,Amphibian,3,24,27
36560,Bird,38,337,375
36560,Mammal,3,89,92
36560,Reptile,4,54,58
36560,fw_fish,12,16,28
36561,Amphibian,3,24,27
36561,Bird,38,338,376
36561,Mammal,3,93,96
36561,Reptile,4,55,59
36561,fw_fish,12,15,27
36562,Amphibian,3,24,27
36562,Bird,37,342,379
36562,Mammal,3,90,93
36562,Reptile,4,55,59
36562,fw_fish,13,22,35
36563,Amphibian,3,23,26
36563,Bird,36,339,375
36563,Mammal,3,87,90
36563,Reptile,4,56,60
36563,fw_fish,13,22,35
36564,Amphibian,3,25,28
36564,Bird,38,340,378
36564,Mammal,3,95,98
36564,Reptile,4,56,60
36564,fw_fish,13,22,35
36565,Amphibian,3,23,26
36565,Bird,37,336,373
36565,Mammal,3,93,96
36565,Reptile,4,57,61
36565,fw_fish,13,22,35
36566,Amphibian,3,25,28
36566,Bird,37,334,371
36566,Mammal,3,94,97
36566,Reptile,3,57,60
36566,fw_fish,12,15,27
36567,Amphibian,3,24,27
36567,Bird,33,321,354
36567,Mammal,3,95,98
36567,Reptile,3,54,57
36567,fw_fish,18,36,54
36568,Amphibian,3,24,27
36568,Bird,33,323,356
36568,Mammal,3,94,97
36568,Reptile,3,54,57
36568,fw_fish,19,33,52
36569,Amphibian,3,25,28
36569,Bird,33,322,355
36569,Mammal,4,97,101
36569,Reptile,3,59,62
36569,fw_fish,17,33,50
36570,Amphibian,3,27,30
36570,Bird,34,328,362
36570,Mammal,5,103,108
36570,Reptile,3,60,63
36570,fw_fish,17,34,51
36571,Amphibian,3,21,24
36571,Bird,32,315,347
36571,Mammal,3,94,97
36571,Reptile,3,51,54
36571,fw_fish,19,30,49
36572,Amphibian,4,21,25
36572,Bird,32,318,350
36572,Mammal,3,92,95
36572,Reptile,3,53,56
36572,fw_fish,21,38,59
36573,Amphibian,4,26,30
36573,Bird,35,333,368
36573,Mammal,5,104,109
36573,Reptile,3,61,64
36573,fw_fish,20,34,54
36574,Amphibian,3,24,27
36574,Bird,33,328,361
36574,Mammal,4,100,104
36574,Reptile,3,59,62
36574,fw_fish,27,46,73
36575,Amphibian,3,22,25
36575,Bird,33,295,328
36575,Mammal,5,98,103
36575,Reptile,3,59,62
36575,fw_fish,16,29,45
36576,Amphibian,3,23,26
36576,Bird,32,302,334
36576,Mammal,5,98,103
36576,Reptile,3,60,63
36576,fw_fish,16,29,45
36577,Amphibian,3,23,26
36577,Bird,33,311,344
36577,Mammal,5,98,103
36577,Reptile,3,60,63
36577,fw_fish,16,29,45
36578,Amphibian,3,20,23
36578,Bird,33,287,320
36578,Mammal,5,97,102
36578,Reptile,3,57,60
36578,fw_fish,14,27,41
36579,Amphibian,3,21,24
36579,Bird,36,315,351
36579,Mammal,5,105,110
36579,Reptile,4,63,67
36579,fw_fish,18,32,50
36581,Amphibian,3,21,24
36581,Bird,33,309,342
36581,Mammal,5,99,104
36581,Reptile,4,62,66
36581,fw_fish,18,32,50
36582,Amphibian,3,23,26
36582,Bird,30,316,346
36582,Mammal,5,98,103
36582,Reptile,4,57,61
36582,fw_fish,16,30,46
36583,Amphibian,3,25,28
36583,Bird,34,321,355
36583,Mammal,5,99,104
36583,Reptile,4,60,64
36583,fw_fish,16,30,46
36584,Amphibian,3,25,28
36584,Bird,34,319,353
36584,Mammal,5,97,102
36584,Reptile,3,60,63
36584,fw_fish,16,30,46
36585,Amphibian,3,24,27
36585,Bird,33,319,352
36585,Mammal,5,94,99
36585,Reptile,3,59,62
36585,fw_fish,13,20,33
36586,Amphibian,3,25,28
36586,Bird,34,320,354
36586,Mammal,5,95,100
36586,Reptile,3,58,61
36586,fw_fish,16,30,46
36587,Amphibian,3,22,25
36587,Bird,31,313,344
36587,Mammal,5,95,100
36587,Reptile,4,57,61
36587,fw_fish,16,30,46
36588,Amphibian,3,24,27
36588,Bird,32,320,352
36588,Mammal,5,97,102
36588,Reptile,5,57,62
36588,fw_fish,17,30,47
36589,Amphibian,3,24,27
36589,Bird,31,320,351
36589,Mammal,5,96,101
36589,Reptile,4,58,62
36589,fw_fish,16,30,46
36590,Amphibian,3,22,25
36590,Bird,31,312,343
36590,Mammal,5,95,100
36590,Reptile,4,56,60
36590,fw_fish,17,30,47
36591,Amphibian,3,22,25
36591,Bird,31,316,347
36591,Mammal,5,95,100
36591,Reptile,4,56,60
36591,fw_fish,17,29,46
36592,Amphibian,3,23,26
36592,Bird,31,317,348
36592,Mammal,5,95,100
36592,Reptile,4,55,59
36592,fw_fish,17,30,47
36593,Amphibian,3,24,27
36593,Bird,31,317,348
36593,Mammal,5,94,99
36593,Reptile,4,55,59
36593,fw_fish,17,30,47
36594,Amphibian,3,24,27
36594,Bird,31,320,351
36594,Mammal,5,94,99
36594,Reptile,4,56,60
36594,fw_fish,17,30,47
36595,Amphibian,3,21,24
36595,Bird,32,311,343
36595,Mammal,5,94,99
36595,Reptile,4,58,62
36595,fw_fish,17,30,47
36596,Amphibian,3,22,25
36596,Bird,32,313,345
36596,Mammal,5,93,98
36596,Reptile,4,55,59
36596,fw_fish,17,29,46
36597,Amphibian,3,23,26
36597,Bird,33,318,351
36597,Mammal,5,92,97
36597,Reptile,4,55,59
36597,fw_fish,17,30,47
36598,Amphibian,3,23,26
36598,Bird,33,317,350
36598,Mammal,5,92,97
36598,Reptile,4,55,59
36598,fw_fish,17,31,48
36599,Amphibian,3,23,26
36599,Bird,34,316,350
36599,Mammal,5,91,96
36599,Reptile,4,56,60
36599,fw_fish,17,30,47
36600,Amphibian,3,23,26
36600,Bird,34,315,349
36600,Mammal,5,89,94
36600,Reptile,4,56,60
36600,fw_fish,17,30,47
36601,Amphibian,1,20,21
36601,Bird,40,306,346
36601,Mammal,2,67,69
36601,Reptile,6,44,50
36601,fw_fish,9,14,23
36602,Amphibian,4,24,28
36602,Bird,38,336,374
36602,Mammal,4,92,96
36602,Reptile,2,56,58
36602,fw_fish,12,15,27
36603,Amphibian,1,22,23
36603,Bird,38,313,351
36603,Mammal,2,70,72
36603,Reptile,6,45,51
36603,fw_fish,10,18,28
36604,Amphibian,4,24,28
36604,Bird,34,322,356
36604,Mammal,5,95,100
36604,Reptile,3,58,61
36604,fw_fish,16,30,46
36605,Amphibian,4,24,28
36605,Bird,34,323,357
36605,Mammal,5,94,99
36605,Reptile,3,58,61
36605,fw_fish,16,31,47
36606,Amphibian,4,24,28
36606,Bird,34,323,357
36606,Mammal,5,94,99
36606,Reptile,3,58,61
36606,fw_fish,17,32,49
36607,Amphibian,4,28,32
36607,Bird,49,377,426
36607,Mammal,5,101,106
36607,Reptile,6,64,70
36607,fw_fish,21,41,62
36608,Amphibian,1,22,23
36608,Bird,39,296,335
36608,Mammal,2,68,70
36608,Reptile,6,38,44
36608,fw_fish,15,24,39
36609,Amphibian,4,24,28
36609,Bird,35,328,363
36609,Mammal,5,93,98
36609,Reptile,3,58,61
36609,fw_fish,16,31,47
36610,Amphibian,4,24,28
36610,Bird,36,326,362
36610,Mammal,5,92,97
36610,Reptile,3,58,61
36610,fw_fish,16,31,47
36611,Amphibian,4,24,28
36611,Bird,36,326,362
36611,Mammal,5,92,97
36611,Reptile,3,58,61
36611,fw_fish,17,31,48
36612,Amphibian,4,24,28
36612,Bird,36,327,363
36612,Mammal,5,92,97
36612,Reptile,2,57,59
36612,fw_fish,12,15,27
36613,Amphibian,1,22,23
36613,Bird,38,305,343
36613,Mammal,2,69,71
36613,Reptile,6,41,47
36613,fw_fish,15,25,40
36614,Amphibian,4,24,28
36614,Bird,32,324,356
36614,Mammal,5,95,100
36614,Reptile,4,59,63
36614,fw_fish,16,31,47
36615,Amphibian,4,28,32
36615,Bird,50,377,427
36615,Mammal,5,104,109
36615,Reptile,6,63,69
36615,fw_fish,20,46,66
36616,Amphibian,1,22,23
36616,Bird,37,305,342
36616,Mammal,2,70,72
36616,Reptile,6,41,47
36616,fw_fish,7,18,25
36617,Amphibian,4,25,29
36617,Bird,41,338,379
36617,Mammal,5,94,99
36617,Reptile,3,57,60
36617,fw_fish,19,42,61
36618,Amphibian,3,24,27
36618,Bird,34,323,357
36618,Mammal,5,95,100
36618,Reptile,4,57,61
36618,fw_fish,16,31,47
36620,Amphibian,4,23,27
36620,Bird,34,324,358
36620,Mammal,5,95,100
36620,Reptile,4,58,62
36620,fw_fish,16,31,47
36621,Amphibian,4,23,27
36621,Bird,38,331,369
36621,Mammal,5,93,98
36621,Reptile,4,58,62
36621,fw_fish,19,43,62
36623,Amphibian,4,23,27
36623,Bird,37,328,365
36623,Mammal,5,93,98
36623,Reptile,4,57,61
36623,fw_fish,19,42,61
36624,Amphibian,1,23,24
36624,Bird,35,328,363
36624,Mammal,2,76,78
36624,Reptile,5,50,55
36624,fw_fish,12,21,33
36625,Amphibian,4,22,26
36625,Bird,37,332,369
36625,Mammal,5,94,99
36625,Reptile,4,55,59
36625,fw_fish,19,42,61
36626,Amphibian,3,23,26
36626,Bird,33,321,354
36626,Mammal,5,94,99
36626,Reptile,4,56,60
36626,fw_fish,16,31,47
36627,Amphibian,3,23,26
36627,Bird,33,320,353
36627,Mammal,5,93,98
36627,Reptile,4,56,60
36627,fw_fish,16,31,47
36628,Amphibian,3,23,26
36628,Bird,32,316,348
36628,Mammal,5,91,96
36628,Reptile,4,55,59
36628,fw_fish,16,31,47
36629,Amphibian,3,23,26
36629,Bird,34,316,350
36629,Mammal,5,90,95
36629,Reptile,4,55,59
36629,fw_fish,16,31,47
36630,Amphibian,4,22,26
36630,Bird,33,324,357
36630,Mammal,5,90,95
36630,Reptile,4,55,59
36630,fw_fish,17,33,50
36631,Amphibian,4,22,26
36631,Bird,33,324,357
36631,Mammal,5,93,98
36631,Reptile,4,55,59
36631,fw_fish,17,33,50
36632,Amphibian,4,22,26
36632,Bird,34,326,360
36632,Mammal,5,91,96
36632,Reptile,4,54,58
36632,fw_fish,17,32,49
36633,Amphibian,4,22,26
36633,Bird,34,325,359
36633,Mammal,5,92,97
36633,Reptile,4,54,58
36633,fw_fish,17,32,49
36634,Amphibian,4,22,26
36634,Bird,36,334,370
36634,Mammal,5,95,100
36634,Reptile,4,57,61
36634,fw_fish,19,42,61
36635,Amphibian,4,22,26
36635,Bird,37,335,372
36635,Mammal,5,95,100
36635,Reptile,4,56,60
36635,fw_fish,19,42,61
36636,Amphibian,4,22,26
36636,Bird,37,334,371
36636,Mammal,5,93,98
36636,Reptile,4,55,59
36636,fw_fish,19,42,61
36637,Amphibian,4,22,26
36637,Bird,37,334,371
36637,Mammal,5,95,100
36637,Reptile,4,55,59
36637,fw_fish,19,42,61
36638,Amphibian,4,21,25
36638,Bird,37,331,368
36638,Mammal,5,91,96
36638,Reptile,4,55,59
36638,fw_fish,19,42,61
36639,Amphibian,4,21,25
36639,Bird,37,331,368
36639,Mammal,5,90,95
36639,Reptile,4,53,57
36639,fw_fish,19,42,61
36640,Amphibian,4,21,25
36640,Bird,37,332,369
36640,Mammal,5,90,95
36640,Reptile,4,52,56
36640,fw_fish,19,42,61
36641,Amphibian,4,21,25
36641,Bird,37,334,371
36641,Mammal,5,90,95
36641,Reptile,4,52,56
36641,fw_fish,19,42,61
36642,Amphibian,4,21,25
36642,Bird,37,333,370
36642,Mammal,5,90,95
36642,Reptile,4,52,56
36642,fw_fish,19,42,61
36643,Amphibian,4,21,25
36643,Bird,37,334,371
36643,Mammal,5,90,95
36643,Reptile,4,52,56
36643,fw_fish,19,42,61
36644,Amphibian,4,25,29
36644,Bird,42,349,391
36644,Mammal,3,93,96
36644,Reptile,4,57,61
36644,fw_fish,20,43,63
36645,Amphibian,4,24,28
36645,Bird,41,340,381
36645,Mammal,4,94,98
36645,Reptile,3,57,60
36645,fw_fish,19,42,61
36646,Amphibian,4,23,27
36646,Bird,39,337,376
36646,Mammal,5,94,99
36646,Reptile,3,56,59
36646,fw_fish,19,42,61
36647,Amphibian,4,25,29
36647,Bird,41,346,387
36647,Mammal,5,94,99
36647,Reptile,3,56,59
36647,fw_fish,19,42,61
36648,Amphibian,4,24,28
36648,Bird,39,338,377
36648,Mammal,5,95,100
36648,Reptile,4,54,58
36648,fw_fish,21,43,64
36649,Amphibian,4,22,26
36649,Bird,37,332,369
36649,Mammal,5,93,98
36649,Reptile,4,54,58
36649,fw_fish,19,42,61
36650,Amphibian,4,22,26
36650,Bird,37,332,369
36650,Mammal,5,93,98
36650,Reptile,4,54,58
36650,fw_fish,19,42,61
36651,Amphibian,4,22,26
36651,Bird,37,333,370
36651,Mammal,5,93,98
36651,Reptile,4,54,58
36651,fw_fish,19,42,61
36652,Amphibian,4,23,27
36652,Bird,38,337,375
36652,Mammal,5,91,96
36652,Reptile,4,54,58
36652,fw_fish,18,32,50
36653,Amphibian,4,23,27
36653,Bird,38,340,378
36653,Mammal,5,94,99
36653,Reptile,4,55,59
36653,fw_fish,21,36,57
36654,Amphibian,4,23,27
36654,Bird,39,338,377
36654,Mammal,5,94,99
36654,Reptile,4,54,58
36654,fw_fish,20,36,56
36655,Amphibian,4,23,27
36655,Bird,38,338,376
36655,Mammal,5,90,95
36655,Reptile,4,53,57
36655,fw_fish,20,36,56
36656,Amphibian,4,23,27
36656,Bird,40,340,380
36656,Mammal,5,94,99
36656,Reptile,4,56,60
36656,fw_fish,20,36,56
36657,Amphibian,4,23,27
36657,Bird,40,339,379
36657,Mammal,5,95,100
36657,Reptile,4,55,59
36657,fw_fish,21,36,57
36658,Amphibian,4,25,29
36658,Bird,46,354,400
36658,Mammal,6,103,109
36658,Reptile,5,57,62
36658,fw_fish,20,37,57
36659,Amphibian,4,24,28
36659,Bird,44,343,387
36659,Mammal,5,97,102
36659,Reptile,4,56,60
36659,fw_fish,20,36,56
36660,Amphibian,4,24,28
36660,Bird,44,344,388
36660,Mammal,5,99,104
